survey_id,site_code,survey_start,survey_end,survey_method,observation_hours,observed_bat_count,acoustic_detection_count,nightly_visit_count,colony_estimate,comparison_species_count,observer_team,survey_quality,weather_interference
BAT-0002923,AVL-YAU,2022-01-05T18:00:00,2022-01-12T00:00:00,acoustic_transect,32.2,25,33,14,25.0,10,TEAM-12-1,acceptable,30.7
BAT-0002924,AVL-YAU,2022-02-05T18:00:00,2022-02-12T00:00:00,acoustic_and_visual,29.9,21,21,14,23.9,12,TEAM-12-1,limited,11.2
BAT-0002925,AVL-YAU,2022-03-05T18:00:00,2022-03-12T00:00:00,acoustic_and_visual,27.1,27,65,11,33.8,12,TEAM-12-1,high,31.5
BAT-0002926,AVL-YAU,2022-04-05T18:00:00,2022-04-12T00:00:00,acoustic_and_visual,31.7,25,58,13,22.0,11,TEAM-12-1,high,13.2
BAT-0002927,AVL-YAU,2022-05-05T18:00:00,2022-05-12T00:00:00,fixed_acoustic_station,31.7,27,31,18,26.3,14,TEAM-12-1,acceptable,22.8
BAT-0002928,AVL-YAU,2022-06-05T18:00:00,2022-06-12T00:00:00,acoustic_transect,25.3,31,36,24,34.8,8,TEAM-12-1,acceptable,47.7
BAT-0002929,AVL-YAU,2022-07-05T18:00:00,2022-07-12T00:00:00,fixed_acoustic_station,29.2,30,26,13,41.8,9,TEAM-12-1,high,53.2
BAT-0002930,AVL-YAU,2022-08-05T18:00:00,2022-08-12T00:00:00,acoustic_transect,23.4,26,26,17,37.2,12,TEAM-12-1,acceptable,60.2
BAT-0002931,AVL-YAU,2022-09-05T18:00:00,2022-09-12T00:00:00,acoustic_and_visual,18.7,17,20,11,23.8,10,TEAM-12-1,acceptable,66.8
BAT-0002932,AVL-YAU,2022-10-05T18:00:00,2022-10-12T00:00:00,acoustic_transect,23.1,16,18,16,21.4,11,TEAM-12-1,acceptable,55.1
BAT-0002933,AVL-YAU,2022-11-05T18:00:00,2022-11-12T00:00:00,fixed_acoustic_station,30.1,16,21,17,18.9,8,TEAM-12-1,high,47.5
BAT-0002934,AVL-YAU,2022-12-05T18:00:00,2022-12-12T00:00:00,acoustic_transect,32.7,16,27,19,23.0,8,TEAM-12-1,high,36.8
BAT-0002935,AVL-YAU,2023-01-05T18:00:00,2023-01-12T00:00:00,fixed_acoustic_station,31.9,19,26,14,19.0,9,TEAM-12-1,acceptable,40.5
BAT-0002936,AVL-YAU,2023-02-05T18:00:00,2023-02-12T00:00:00,fixed_acoustic_station,36.6,18,36,17,17.7,11,TEAM-12-1,high,20.7
BAT-0002937,AVL-YAU,2023-03-05T18:00:00,2023-03-12T00:00:00,fixed_acoustic_station,36.6,27,36,15,34.1,11,TEAM-12-1,acceptable,14.5
BAT-0002938,AVL-YAU,2023-04-05T18:00:00,2023-04-12T00:00:00,fixed_acoustic_station,30.6,33,43,16,47.1,7,TEAM-12-1,high,27.7
BAT-0002939,AVL-YAU,2023-05-05T18:00:00,2023-05-12T00:00:00,acoustic_transect,41.0,32,35,26,38.8,12,TEAM-12-1,high,13.9
BAT-0002940,AVL-YAU,2023-06-05T18:00:00,2023-06-12T00:00:00,acoustic_and_visual,24.9,32,56,22,38.7,9,TEAM-12-1,acceptable,45.6
BAT-0002941,AVL-YAU,2023-07-05T18:00:00,2023-07-12T00:00:00,fixed_acoustic_station,28.1,29,15,19,33.7,10,TEAM-12-1,acceptable,58.5
BAT-0002942,AVL-YAU,2023-08-05T18:00:00,2023-08-12T00:00:00,acoustic_and_visual,25.6,27,35,15,22.8,13,TEAM-12-1,acceptable,61.7
BAT-0002943,AVL-YAU,2023-09-05T18:00:00,2023-09-12T00:00:00,acoustic_and_visual,18.9,21,15,23,23.9,14,TEAM-12-1,acceptable,76.1
BAT-0002944,AVL-YAU,2023-10-05T18:00:00,2023-10-12T00:00:00,acoustic_and_visual,21.2,26,16,18,32.8,18,TEAM-12-1,acceptable,79.0
BAT-0002945,AVL-YAU,2023-11-05T18:00:00,2023-11-12T00:00:00,acoustic_and_visual,30.9,13,25,8,14.2,13,TEAM-12-1,high,46.3
BAT-0002946,AVL-YAU,2023-12-05T18:00:00,2023-12-12T00:00:00,fixed_acoustic_station,33.5,29,24,13,37.7,8,TEAM-12-1,acceptable,34.0
BAT-0002947,AVL-YAU,2024-01-05T18:00:00,2024-01-12T00:00:00,acoustic_transect,31.1,12,30,15,13.2,12,TEAM-12-1,high,33.9
BAT-0002948,AVL-YAU,2024-02-05T18:00:00,2024-02-12T00:00:00,acoustic_transect,39.7,24,36,9,24.7,14,TEAM-12-1,high,18.1
BAT-0002949,AVL-YAU,2024-03-05T18:00:00,2024-03-12T00:00:00,acoustic_and_visual,33.2,31,35,21,41.3,9,TEAM-12-1,high,20.3
BAT-0002950,AVL-YAU,2024-04-05T18:00:00,2024-04-12T00:00:00,fixed_acoustic_station,30.4,29,54,25,36.0,7,TEAM-12-1,high,24.0
BAT-0002951,AVL-YAU,2024-05-05T18:00:00,2024-05-12T00:00:00,acoustic_transect,30.9,25,39,20,28.6,12,TEAM-12-1,high,44.2
BAT-0002952,AVL-YAU,2024-06-05T18:00:00,2024-06-12T00:00:00,fixed_acoustic_station,31.0,27,43,14,29.7,16,TEAM-12-1,high,28.9
BAT-0002953,AVL-YAU,2024-07-05T18:00:00,2024-07-12T00:00:00,acoustic_and_visual,25.2,18,25,20,15.9,16,TEAM-12-1,acceptable,48.4
BAT-0002954,AVL-YAU,2024-08-05T18:00:00,2024-08-12T00:00:00,fixed_acoustic_station,24.9,18,17,12,17.8,6,TEAM-12-1,acceptable,60.8
BAT-0002955,AVL-YAU,2024-09-05T18:00:00,2024-09-12T00:00:00,acoustic_and_visual,27.2,26,17,16,28.5,10,TEAM-12-1,acceptable,61.3
BAT-0002956,AVL-YAU,2024-10-05T18:00:00,2024-10-12T00:00:00,fixed_acoustic_station,31.4,23,21,12,28.5,9,TEAM-12-1,acceptable,43.1
BAT-0002957,AVL-YAU,2024-11-05T18:00:00,2024-11-12T00:00:00,acoustic_transect,27.1,19,36,22,22.3,11,TEAM-12-1,high,40.6
BAT-0002958,AVL-YAU,2024-12-05T18:00:00,2024-12-12T00:00:00,acoustic_transect,29.8,25,20,17,24.2,9,TEAM-12-1,acceptable,53.6
BAT-0002959,AVL-YAU,2025-01-05T18:00:00,2025-01-12T00:00:00,acoustic_and_visual,29.2,23,31,16,26.6,12,TEAM-12-1,acceptable,25.3
BAT-0002960,AVL-YAU,2025-02-05T18:00:00,2025-02-12T00:00:00,acoustic_transect,34.8,21,23,10,22.6,8,TEAM-12-1,high,23.1
BAT-0002961,AVL-YAU,2025-03-05T18:00:00,2025-03-12T00:00:00,acoustic_transect,30.6,32,37,24,38.1,12,TEAM-12-1,acceptable,32.2
BAT-0002962,AVL-YAU,2025-04-05T18:00:00,2025-04-12T00:00:00,fixed_acoustic_station,37.2,27,31,26,32.6,10,TEAM-12-1,acceptable,21.7
BAT-0002963,AVL-YAU,2025-05-05T18:00:00,2025-05-12T00:00:00,acoustic_and_visual,38.9,42,48,20,46.9,16,TEAM-12-1,acceptable,26.2
BAT-0002964,AVL-YAU,2025-06-05T18:00:00,2025-06-12T00:00:00,acoustic_and_visual,31.2,30,50,22,29.7,11,TEAM-12-1,high,31.6
BAT-0002965,AVL-BWK,2019-01-05T18:00:00,2019-01-12T00:00:00,acoustic_transect,31.5,11,23,14,13.5,22,TEAM-12-2,high,31.7
BAT-0002966,AVL-BWK,2019-02-05T18:00:00,2019-02-12T00:00:00,acoustic_transect,39.9,30,40,19,32.8,9,TEAM-12-2,high,23.6
BAT-0002967,AVL-BWK,2019-03-05T18:00:00,2019-03-12T00:00:00,fixed_acoustic_station,34.7,14,38,16,17.7,9,TEAM-12-2,high,21.2
BAT-0002968,AVL-BWK,2019-04-05T18:00:00,2019-04-12T00:00:00,acoustic_transect,32.0,21,33,11,19.0,11,TEAM-12-2,high,14.9
BAT-0002969,AVL-BWK,2019-05-05T18:00:00,2019-05-12T00:00:00,fixed_acoustic_station,27.9,19,26,6,18.5,6,TEAM-12-2,high,33.0
BAT-0002970,AVL-BWK,2019-06-05T18:00:00,2019-06-12T00:00:00,acoustic_and_visual,27.8,13,29,14,14.9,11,TEAM-12-2,high,36.6
BAT-0002971,AVL-BWK,2019-07-05T18:00:00,2019-07-12T00:00:00,acoustic_and_visual,25.4,11,18,5,14.2,17,TEAM-12-2,acceptable,39.0
BAT-0002972,AVL-BWK,2019-08-05T18:00:00,2019-08-12T00:00:00,fixed_acoustic_station,31.6,11,13,8,15.8,9,TEAM-12-2,acceptable,44.9
BAT-0002973,AVL-BWK,2019-09-05T18:00:00,2019-09-12T00:00:00,fixed_acoustic_station,29.3,9,21,2,6.3,18,TEAM-12-2,high,23.9
BAT-0002974,AVL-BWK,2019-10-05T18:00:00,2019-10-12T00:00:00,acoustic_and_visual,30.2,15,16,15,20.0,13,TEAM-12-2,high,44.6
BAT-0002975,AVL-BWK,2019-11-05T18:00:00,2019-11-12T00:00:00,acoustic_transect,31.9,13,19,8,19.1,11,TEAM-12-2,acceptable,35.3
BAT-0002976,AVL-BWK,2019-12-05T18:00:00,2019-12-12T00:00:00,acoustic_and_visual,30.6,6,24,13,7.9,10,TEAM-12-2,acceptable,29.3
BAT-0002977,AVL-BWK,2020-01-05T18:00:00,2020-01-12T00:00:00,fixed_acoustic_station,32.1,24,25,12,34.2,14,TEAM-12-2,acceptable,45.6
BAT-0002978,AVL-BWK,2020-02-05T18:00:00,2020-02-12T00:00:00,acoustic_transect,39.2,25,37,12,28.2,10,TEAM-12-2,high,27.7
BAT-0002979,AVL-BWK,2020-03-05T18:00:00,2020-03-12T00:00:00,fixed_acoustic_station,41.0,20,32,13,25.2,12,TEAM-12-2,acceptable,12.5
BAT-0002980,AVL-BWK,2020-04-05T18:00:00,2020-04-12T00:00:00,fixed_acoustic_station,37.6,28,50,19,38.4,9,TEAM-12-2,high,12.7
BAT-0002981,AVL-BWK,2020-05-05T18:00:00,2020-05-12T00:00:00,acoustic_transect,33.1,14,23,19,17.1,9,TEAM-12-2,high,38.6
BAT-0002982,AVL-BWK,2020-06-05T18:00:00,2020-06-12T00:00:00,acoustic_transect,31.6,22,25,9,24.6,11,TEAM-12-2,high,37.1
BAT-0002983,AVL-BWK,2020-07-05T18:00:00,2020-07-12T00:00:00,acoustic_transect,34.7,15,16,11,15.9,9,TEAM-12-2,acceptable,28.3
BAT-0002984,AVL-BWK,2020-08-05T18:00:00,2020-08-12T00:00:00,acoustic_and_visual,30.6,16,10,15,16.9,17,TEAM-12-2,acceptable,40.1
BAT-0002985,AVL-BWK,2020-09-05T18:00:00,2020-09-12T00:00:00,fixed_acoustic_station,22.9,15,21,5,15.5,15,TEAM-12-2,acceptable,42.7
BAT-0002986,AVL-BWK,2020-10-05T18:00:00,2020-10-12T00:00:00,fixed_acoustic_station,25.8,14,8,10,13.2,15,TEAM-12-2,acceptable,59.1
BAT-0002987,AVL-BWK,2020-11-05T18:00:00,2020-11-12T00:00:00,acoustic_transect,28.8,10,25,10,11.2,21,TEAM-12-2,high,36.4
BAT-0002988,AVL-BWK,2020-12-05T18:00:00,2020-12-12T00:00:00,acoustic_transect,35.5,19,23,10,16.3,10,TEAM-12-2,high,18.8
BAT-0002989,AVL-BWK,2021-01-05T18:00:00,2021-01-12T00:00:00,acoustic_transect,36.1,13,39,13,13.4,16,TEAM-12-2,high,16.4
BAT-0002990,AVL-BWK,2021-02-05T18:00:00,2021-02-12T00:00:00,acoustic_transect,33.2,19,23,11,25.6,10,TEAM-12-2,high,11.0
BAT-0002991,AVL-BWK,2021-03-05T18:00:00,2021-03-12T00:00:00,acoustic_and_visual,36.4,26,36,19,28.8,11,TEAM-12-2,high,8.5
BAT-0002992,AVL-BWK,2021-04-05T18:00:00,2021-04-12T00:00:00,acoustic_and_visual,38.2,24,36,11,30.5,12,TEAM-12-2,high,17.3
BAT-0002993,AVL-BWK,2021-05-05T18:00:00,2021-05-12T00:00:00,acoustic_and_visual,30.0,21,27,14,25.8,13,TEAM-12-2,acceptable,30.8
BAT-0002994,AVL-BWK,2021-06-05T18:00:00,2021-06-12T00:00:00,acoustic_and_visual,36.4,26,31,9,25.0,15,TEAM-12-2,high,21.7
BAT-0002995,AVL-BWK,2021-07-05T18:00:00,2021-07-12T00:00:00,acoustic_and_visual,28.2,21,32,13,26.7,11,TEAM-12-2,high,49.6
BAT-0002996,AVL-BWK,2021-08-05T18:00:00,2021-08-12T00:00:00,acoustic_and_visual,24.8,9,17,2,7.7,11,TEAM-12-2,high,48.1
BAT-0002997,AVL-BWK,2021-09-05T18:00:00,2021-09-12T00:00:00,fixed_acoustic_station,26.2,13,19,6,14.5,13,TEAM-12-2,acceptable,46.8
BAT-0002998,AVL-BWK,2021-10-05T18:00:00,2021-10-12T00:00:00,acoustic_and_visual,28.1,13,18,10,13.4,13,TEAM-12-2,acceptable,42.0
BAT-0002999,AVL-BWK,2021-11-05T18:00:00,2021-11-12T00:00:00,fixed_acoustic_station,29.3,17,17,10,23.6,9,TEAM-12-2,high,43.9
BAT-0003000,AVL-BWK,2021-12-05T18:00:00,2021-12-12T00:00:00,acoustic_and_visual,38.8,23,28,13,27.6,9,TEAM-12-2,high,23.1
BAT-0003001,AVL-BWK,2022-01-05T18:00:00,2022-01-12T00:00:00,fixed_acoustic_station,39.8,21,33,11,25.5,6,TEAM-12-2,high,16.7
BAT-0003002,AVL-BWK,2022-02-05T18:00:00,2022-02-12T00:00:00,fixed_acoustic_station,35.9,9,19,11,8.8,13,TEAM-12-2,high,25.6
BAT-0003003,AVL-BWK,2022-03-05T18:00:00,2022-03-12T00:00:00,fixed_acoustic_station,37.2,14,28,8,12.9,19,TEAM-12-2,acceptable,41.3
BAT-0003004,AVL-BWK,2022-04-05T18:00:00,2022-04-12T00:00:00,acoustic_transect,37.0,16,31,10,21.4,11,TEAM-12-2,acceptable,20.8
BAT-0003005,AVL-BWK,2022-05-05T18:00:00,2022-05-12T00:00:00,acoustic_and_visual,31.7,26,30,26,27.7,12,TEAM-12-2,high,34.5
BAT-0003006,AVL-BWK,2022-06-05T18:00:00,2022-06-12T00:00:00,acoustic_transect,32.8,24,15,10,29.1,10,TEAM-12-2,acceptable,31.7
BAT-0003007,AVL-BWK,2022-07-05T18:00:00,2022-07-12T00:00:00,fixed_acoustic_station,29.3,14,18,8,19.3,6,TEAM-12-2,high,36.6
BAT-0003008,AVL-BWK,2022-08-05T18:00:00,2022-08-12T00:00:00,acoustic_and_visual,35.6,21,36,17,21.2,9,TEAM-12-2,high,33.7
BAT-0003009,AVL-BWK,2022-09-05T18:00:00,2022-09-12T00:00:00,acoustic_transect,32.1,10,21,7,11.4,10,TEAM-12-2,high,36.7
BAT-0003010,AVL-BWK,2022-10-05T18:00:00,2022-10-12T00:00:00,acoustic_and_visual,28.0,12,14,8,12.3,6,TEAM-12-2,high,45.0
BAT-0003011,AVL-BWK,2022-11-05T18:00:00,2022-11-12T00:00:00,fixed_acoustic_station,32.2,9,19,7,9.8,9,TEAM-12-2,acceptable,21.8
BAT-0003012,AVL-BWK,2022-12-05T18:00:00,2022-12-12T00:00:00,acoustic_and_visual,31.8,16,21,8,17.7,9,TEAM-12-2,acceptable,26.7
BAT-0003013,AVL-BWK,2023-01-05T18:00:00,2023-01-12T00:00:00,fixed_acoustic_station,31.6,21,28,8,27.9,11,TEAM-12-2,high,34.7
BAT-0003014,AVL-BWK,2023-02-05T18:00:00,2023-02-12T00:00:00,acoustic_and_visual,43.3,25,36,19,30.6,8,TEAM-12-2,acceptable,20.3
BAT-0003015,AVL-BWK,2023-03-05T18:00:00,2023-03-12T00:00:00,acoustic_transect,31.0,21,23,13,22.1,8,TEAM-12-2,acceptable,23.6
BAT-0003016,AVL-BWK,2023-04-05T18:00:00,2023-04-12T00:00:00,acoustic_and_visual,40.5,19,36,16,23.4,11,TEAM-12-2,high,2.1
BAT-0003017,AVL-BWK,2023-05-05T18:00:00,2023-05-12T00:00:00,fixed_acoustic_station,38.4,26,33,14,23.1,11,TEAM-12-2,high,10.0
BAT-0003018,AVL-BWK,2023-06-05T18:00:00,2023-06-12T00:00:00,acoustic_and_visual,34.4,22,24,12,23.0,11,TEAM-12-2,high,37.6
BAT-0003019,AVL-BWK,2023-07-05T18:00:00,2023-07-12T00:00:00,acoustic_transect,29.9,19,34,5,20.6,8,TEAM-12-2,high,26.8
BAT-0003020,AVL-BWK,2023-08-05T18:00:00,2023-08-12T00:00:00,fixed_acoustic_station,24.3,14,23,8,16.3,11,TEAM-12-2,acceptable,44.5
BAT-0003021,AVL-BWK,2023-09-05T18:00:00,2023-09-12T00:00:00,acoustic_transect,21.7,8,18,7,7.6,12,TEAM-12-2,high,70.0
BAT-0003022,AVL-BWK,2023-10-05T18:00:00,2023-10-12T00:00:00,acoustic_and_visual,27.0,10,23,10,13.9,13,TEAM-12-2,high,46.1
BAT-0003023,AVL-BWK,2023-11-05T18:00:00,2023-11-12T00:00:00,acoustic_and_visual,23.9,21,23,8,24.2,7,TEAM-12-2,high,44.6
BAT-0003024,AVL-BWK,2023-12-05T18:00:00,2023-12-12T00:00:00,acoustic_and_visual,30.2,11,24,10,13.5,11,TEAM-12-2,high,33.7
BAT-0003025,AVL-BWK,2024-01-05T18:00:00,2024-01-12T00:00:00,acoustic_transect,35.7,21,21,16,20.8,10,TEAM-12-2,high,19.9
BAT-0003026,AVL-BWK,2024-02-05T18:00:00,2024-02-12T00:00:00,acoustic_and_visual,35.4,13,33,9,16.7,11,TEAM-12-2,high,12.1
BAT-0003027,AVL-BWK,2024-03-05T18:00:00,2024-03-12T00:00:00,acoustic_transect,36.0,20,26,11,19.1,3,TEAM-12-2,high,18.7
BAT-0003028,AVL-BWK,2024-04-05T18:00:00,2024-04-12T00:00:00,acoustic_and_visual,37.2,32,32,17,26.1,11,TEAM-12-2,high,28.8
BAT-0003029,AVL-BWK,2024-05-05T18:00:00,2024-05-12T00:00:00,fixed_acoustic_station,38.9,25,22,18,30.0,11,TEAM-12-2,high,18.1
BAT-0003030,AVL-BWK,2024-06-05T18:00:00,2024-06-12T00:00:00,fixed_acoustic_station,31.6,20,20,7,24.9,11,TEAM-12-2,acceptable,39.7
BAT-0003031,AVL-BWK,2024-07-05T18:00:00,2024-07-12T00:00:00,acoustic_and_visual,32.1,17,22,10,15.0,20,TEAM-12-2,high,46.6
BAT-0003032,AVL-BWK,2024-08-05T18:00:00,2024-08-12T00:00:00,fixed_acoustic_station,25.4,17,20,8,24.5,8,TEAM-12-2,acceptable,48.9
BAT-0003033,AVL-BWK,2024-09-05T18:00:00,2024-09-12T00:00:00,acoustic_transect,27.6,15,15,12,16.3,9,TEAM-12-2,acceptable,41.7
BAT-0003034,AVL-BWK,2024-10-05T18:00:00,2024-10-12T00:00:00,acoustic_and_visual,32.2,9,14,6,10.4,14,TEAM-12-2,acceptable,41.8
BAT-0003035,AVL-BWK,2024-11-05T18:00:00,2024-11-12T00:00:00,acoustic_and_visual,35.2,17,27,11,25.9,18,TEAM-12-2,high,28.1
BAT-0003036,AVL-BWK,2024-12-05T18:00:00,2024-12-12T00:00:00,acoustic_and_visual,33.4,21,24,18,24.8,9,TEAM-12-2,high,27.3
BAT-0003037,AVL-BWK,2025-01-05T18:00:00,2025-01-12T00:00:00,acoustic_and_visual,21.6,15,34,8,19.9,8,TEAM-12-2,high,35.9
BAT-0003038,AVL-BWK,2025-02-05T18:00:00,2025-02-12T00:00:00,acoustic_transect,35.5,17,20,11,18.1,10,TEAM-12-2,acceptable,18.1
BAT-0003039,AVL-BWK,2025-03-05T18:00:00,2025-03-12T00:00:00,acoustic_and_visual,33.2,30,28,16,33.0,14,TEAM-12-2,acceptable,37.3
BAT-0003040,AVL-BWK,2025-04-05T18:00:00,2025-04-12T00:00:00,acoustic_transect,36.5,21,20,7,20.5,18,TEAM-12-2,high,22.6
BAT-0003041,AVL-BWK,2025-05-05T18:00:00,2025-05-12T00:00:00,acoustic_and_visual,33.5,24,28,17,25.3,9,TEAM-12-2,high,15.9
BAT-0003042,AVL-BWK,2025-06-05T18:00:00,2025-06-12T00:00:00,fixed_acoustic_station,34.8,17,44,8,16.4,12,TEAM-12-2,high,23.3
BAT-0003043,AVL-BVM,2019-01-05T18:00:00,2019-01-12T00:00:00,fixed_acoustic_station,37.5,8,16,13,10.3,11,TEAM-12-3,acceptable,32.1
BAT-0003044,AVL-BVM,2019-02-05T18:00:00,2019-02-12T00:00:00,fixed_acoustic_station,25.8,17,29,12,16.0,12,TEAM-12-3,high,45.1
BAT-0003045,AVL-BVM,2019-03-05T18:00:00,2019-03-12T00:00:00,acoustic_and_visual,42.4,17,19,13,19.2,7,TEAM-12-3,high,12.4
BAT-0003046,AVL-BVM,2019-04-05T18:00:00,2019-04-12T00:00:00,acoustic_transect,33.8,19,17,15,22.5,8,TEAM-12-3,high,23.4
BAT-0003047,AVL-BVM,2019-05-05T18:00:00,2019-05-12T00:00:00,acoustic_and_visual,34.1,14,19,15,15.7,10,TEAM-12-3,high,7.8
BAT-0003048,AVL-BVM,2019-06-05T18:00:00,2019-06-12T00:00:00,fixed_acoustic_station,31.4,18,26,14,25.2,15,TEAM-12-3,high,32.2
BAT-0003049,AVL-BVM,2019-07-05T18:00:00,2019-07-12T00:00:00,acoustic_and_visual,24.0,7,25,10,5.8,9,TEAM-12-3,high,50.9
BAT-0003050,AVL-BVM,2019-08-05T18:00:00,2019-08-12T00:00:00,fixed_acoustic_station,27.0,11,18,4,11.5,11,TEAM-12-3,high,45.4
BAT-0003051,AVL-BVM,2019-09-05T18:00:00,2019-09-12T00:00:00,acoustic_and_visual,29.6,20,26,10,23.4,10,TEAM-12-3,acceptable,44.0
BAT-0003052,AVL-BVM,2019-10-05T18:00:00,2019-10-12T00:00:00,acoustic_transect,23.5,10,11,7,10.9,11,TEAM-12-3,acceptable,49.4
BAT-0003053,AVL-BVM,2019-11-05T18:00:00,2019-11-12T00:00:00,acoustic_transect,25.8,15,15,9,20.1,12,TEAM-12-3,high,54.6
BAT-0003054,AVL-BVM,2019-12-05T18:00:00,2019-12-12T00:00:00,acoustic_transect,28.5,19,26,4,25.6,14,TEAM-12-3,high,36.8
BAT-0003055,AVL-BVM,2020-01-05T18:00:00,2020-01-12T00:00:00,acoustic_transect,29.5,10,20,11,12.1,18,TEAM-12-3,acceptable,29.1
BAT-0003056,AVL-BVM,2020-02-05T18:00:00,2020-02-12T00:00:00,acoustic_transect,35.5,15,29,7,16.5,9,TEAM-12-3,acceptable,15.3
BAT-0003057,AVL-BVM,2020-03-05T18:00:00,2020-03-12T00:00:00,acoustic_and_visual,34.2,14,23,13,15.9,10,TEAM-12-3,high,26.8
BAT-0003058,AVL-BVM,2020-04-05T18:00:00,2020-04-12T00:00:00,fixed_acoustic_station,35.2,26,32,9,32.9,13,TEAM-12-3,high,24.1
BAT-0003059,AVL-BVM,2020-05-05T18:00:00,2020-05-12T00:00:00,fixed_acoustic_station,32.8,11,25,12,14.7,12,TEAM-12-3,high,31.1
BAT-0003060,AVL-BVM,2020-06-05T18:00:00,2020-06-12T00:00:00,acoustic_transect,27.6,12,26,12,14.2,12,TEAM-12-3,high,35.9
BAT-0003061,AVL-BVM,2020-07-05T18:00:00,2020-07-12T00:00:00,acoustic_and_visual,28.7,12,22,11,11.8,19,TEAM-12-3,high,44.9
BAT-0003062,AVL-BVM,2020-08-05T18:00:00,2020-08-12T00:00:00,acoustic_transect,22.4,13,20,16,12.3,14,TEAM-12-3,acceptable,54.0
BAT-0003063,AVL-BVM,2020-09-05T18:00:00,2020-09-12T00:00:00,acoustic_transect,25.1,13,29,15,15.0,14,TEAM-12-3,high,50.0
BAT-0003064,AVL-BVM,2020-10-05T18:00:00,2020-10-12T00:00:00,fixed_acoustic_station,30.4,24,16,7,22.3,8,TEAM-12-3,acceptable,48.5
BAT-0003065,AVL-BVM,2020-11-05T18:00:00,2020-11-12T00:00:00,fixed_acoustic_station,32.9,15,35,15,16.2,11,TEAM-12-3,high,27.4
BAT-0003066,AVL-BVM,2020-12-05T18:00:00,2020-12-12T00:00:00,acoustic_transect,25.5,9,15,8,11.2,13,TEAM-12-3,high,42.4
BAT-0003067,AVL-BVM,2021-01-05T18:00:00,2021-01-12T00:00:00,fixed_acoustic_station,26.0,14,23,12,17.8,19,TEAM-12-3,high,39.8
BAT-0003068,AVL-BVM,2021-02-05T18:00:00,2021-02-12T00:00:00,acoustic_transect,36.3,22,26,14,28.9,11,TEAM-12-3,high,19.6
BAT-0003069,AVL-BVM,2021-03-05T18:00:00,2021-03-12T00:00:00,acoustic_and_visual,28.0,8,22,6,9.2,13,TEAM-12-3,high,15.9
BAT-0003070,AVL-BVM,2021-04-05T18:00:00,2021-04-12T00:00:00,acoustic_and_visual,36.9,14,20,12,16.7,14,TEAM-12-3,high,19.7
BAT-0003071,AVL-BVM,2021-05-05T18:00:00,2021-05-12T00:00:00,acoustic_transect,36.4,17,27,10,20.5,10,TEAM-12-3,high,12.6
BAT-0003072,AVL-BVM,2021-06-05T18:00:00,2021-06-12T00:00:00,acoustic_and_visual,30.2,17,24,14,19.6,13,TEAM-12-3,high,44.9
BAT-0003073,AVL-BVM,2021-07-05T18:00:00,2021-07-12T00:00:00,fixed_acoustic_station,31.4,11,22,10,10.3,11,TEAM-12-3,acceptable,40.0
BAT-0003074,AVL-BVM,2021-08-05T18:00:00,2021-08-12T00:00:00,acoustic_transect,22.1,10,21,7,11.8,9,TEAM-12-3,high,45.6
BAT-0003075,AVL-BVM,2021-09-05T18:00:00,2021-09-12T00:00:00,fixed_acoustic_station,29.8,9,17,6,8.2,14,TEAM-12-3,acceptable,47.7
BAT-0003076,AVL-BVM,2021-10-05T18:00:00,2021-10-12T00:00:00,acoustic_and_visual,26.5,10,19,5,10.1,16,TEAM-12-3,high,47.7
BAT-0003077,AVL-BVM,2021-11-05T18:00:00,2021-11-12T00:00:00,acoustic_and_visual,29.5,9,26,14,10.4,8,TEAM-12-3,high,40.8
BAT-0003078,AVL-BVM,2021-12-05T18:00:00,2021-12-12T00:00:00,acoustic_transect,31.7,22,33,8,25.4,13,TEAM-12-3,acceptable,32.4
BAT-0003079,AVL-BVM,2022-01-05T18:00:00,2022-01-12T00:00:00,fixed_acoustic_station,26.9,9,23,8,9.5,8,TEAM-12-3,high,35.1
BAT-0003080,AVL-BVM,2022-02-05T18:00:00,2022-02-12T00:00:00,fixed_acoustic_station,39.1,23,23,16,26.9,13,TEAM-12-3,high,29.9
BAT-0003081,AVL-BVM,2022-03-05T18:00:00,2022-03-12T00:00:00,acoustic_transect,27.7,8,11,4,7.1,15,TEAM-12-3,acceptable,25.6
BAT-0003082,AVL-BVM,2022-04-05T18:00:00,2022-04-12T00:00:00,acoustic_transect,33.7,17,23,12,20.2,17,TEAM-12-3,acceptable,17.1
BAT-0003083,AVL-BVM,2022-05-05T18:00:00,2022-05-12T00:00:00,acoustic_and_visual,28.1,14,23,7,13.7,4,TEAM-12-3,acceptable,53.6
BAT-0003084,AVL-BVM,2022-06-05T18:00:00,2022-06-12T00:00:00,fixed_acoustic_station,27.2,18,19,21,21.3,11,TEAM-12-3,acceptable,53.5
BAT-0003085,AVL-BVM,2022-07-05T18:00:00,2022-07-12T00:00:00,acoustic_and_visual,25.6,15,16,9,15.2,8,TEAM-12-3,acceptable,46.3
BAT-0003086,AVL-BVM,2022-08-05T18:00:00,2022-08-12T00:00:00,acoustic_and_visual,19.7,11,11,13,11.4,7,TEAM-12-3,acceptable,66.0
BAT-0003087,AVL-BVM,2022-09-05T18:00:00,2022-09-12T00:00:00,fixed_acoustic_station,19.6,13,12,2,12.5,8,TEAM-12-3,acceptable,58.4
