site_code,reporting_month,mean_temperature_c,rainfall_mm,mean_humidity_pct,vegetation_cover_pct,habitat_disturbance_index,pesticide_index,land_use_category,weather_exception_code,data_completeness_pct
KNT-TEX,2020-03-01,26.95,118.3,71.1,70.9,5.4,27.8,mixed_forest,NONE,100.0
KNT-TEX,2020-04-01,27.94,154.1,77.0,79.7,6.1,34.6,mixed_forest,NONE,95.9
KNT-TEX,2020-05-01,26.79,192.6,81.2,73.1,43.2,26.5,mixed_forest,NONE,95.1
KNT-TEX,2020-06-01,28.12,202.7,81.3,78.0,42.4,25.9,mixed_forest,NONE,100.0
KNT-TEX,2020-07-01,25.29,225.4,80.8,79.1,40.3,27.8,mixed_forest,NONE,100.0
KNT-TEX,2020-08-01,24.17,257.8,84.7,81.1,39.6,37.6,mixed_forest,NONE,95.7
KNT-TEX,2020-09-01,24.58,220.3,82.5,81.2,8.2,20.2,mixed_forest,NONE,100.0
KNT-TEX,2020-10-01,23.82,132.2,73.2,68.3,6.4,23.7,mixed_forest,NONE,100.0
KNT-TEX,2020-11-01,24.84,124.0,76.7,63.6,6.0,24.8,mixed_forest,NONE,97.6
KNT-TEX,2020-12-01,24.6,51.7,68.9,64.6,5.1,32.1,mixed_forest,NONE,96.9
KNT-TEX,2021-01-01,25.19,29.6,67.4,66.9,3.8,21.2,mixed_forest,DRY_SPELL,96.0
KNT-TEX,2021-02-01,26.38,80.2,69.5,60.2,6.2,31.7,mixed_forest,NONE,100.0
KNT-TEX,2021-03-01,27.82,102.4,69.0,57.1,5.3,26.6,mixed_forest,NONE,96.6
KNT-TEX,2021-04-01,27.35,147.7,78.2,63.4,6.3,12.8,mixed_forest,NONE,93.5
KNT-TEX,2021-05-01,27.15,143.6,79.7,69.9,43.4,20.3,mixed_forest,NONE,93.6
KNT-TEX,2021-06-01,27.79,246.5,81.0,79.5,51.1,34.6,mixed_forest,NONE,94.2
KNT-TEX,2021-07-01,25.99,230.1,83.2,77.4,40.7,30.7,mixed_forest,NONE,98.0
KNT-TEX,2021-08-01,24.98,224.1,83.1,76.0,42.8,32.2,mixed_forest,NONE,94.0
KNT-TEX,2021-09-01,24.33,174.9,79.1,74.8,6.2,18.0,mixed_forest,NONE,100.0
KNT-TEX,2021-10-01,24.07,156.3,76.0,71.3,0.5,27.1,mixed_forest,NONE,96.5
KNT-TEX,2021-11-01,24.57,107.2,74.0,62.7,7.4,29.0,mixed_forest,NONE,95.1
KNT-TEX,2021-12-01,24.21,93.8,70.1,60.3,9.5,21.4,mixed_forest,NONE,98.0
KNT-TEX,2022-01-01,25.46,48.9,72.6,60.6,6.3,33.5,mixed_forest,NONE,95.9
KNT-TEX,2022-02-01,26.05,55.3,71.7,59.2,17.9,38.2,mixed_forest,NONE,97.6
KNT-TEX,2022-03-01,26.84,84.3,77.2,66.0,0.0,37.0,mixed_forest,NONE,92.9
KNT-TEX,2022-04-01,28.03,116.1,71.0,78.7,10.4,34.1,mixed_forest,NONE,97.5
KNT-TEX,2022-05-01,26.37,204.3,82.6,73.4,35.0,30.2,mixed_forest,NONE,96.5
KNT-TEX,2022-06-01,26.9,222.4,85.5,75.4,42.5,31.8,mixed_forest,NONE,97.6
KNT-TEX,2022-07-01,25.46,228.4,86.5,71.4,52.9,26.6,mixed_forest,NONE,97.7
KNT-TEX,2022-08-01,24.16,173.1,87.1,74.7,44.8,28.0,mixed_forest,NONE,99.7
KNT-TEX,2022-09-01,24.56,172.7,75.6,69.8,11.0,32.3,mixed_forest,NONE,95.1
KNT-TEX,2022-10-01,23.84,123.7,80.4,73.2,0.0,25.0,mixed_forest,NONE,93.0
KNT-TEX,2022-11-01,24.98,108.4,69.7,68.7,19.1,28.1,mixed_forest,NONE,96.1
KNT-TEX,2022-12-01,24.42,59.5,70.4,64.4,14.2,19.3,mixed_forest,NONE,95.6
KNT-TEX,2023-01-01,25.24,15.5,67.2,66.8,6.2,33.8,mixed_forest,DRY_SPELL,100.0
KNT-TEX,2023-02-01,27.97,99.9,70.6,61.6,5.7,22.9,mixed_forest,NONE,95.4
KNT-TEX,2023-03-01,27.56,90.3,69.4,66.3,8.3,30.9,mixed_forest,NONE,96.5
KNT-TEX,2023-04-01,28.03,138.5,75.8,70.6,0.3,29.5,mixed_forest,NONE,97.8
KNT-TEX,2023-05-01,25.55,208.9,85.7,71.9,47.7,27.8,mixed_forest,NONE,95.6
KNT-TEX,2023-06-01,27.43,224.0,83.8,68.4,43.1,40.9,mixed_forest,NONE,94.3
KNT-TEX,2023-07-01,25.64,296.1,83.6,73.6,63.7,23.8,mixed_forest,NONE,100.0
KNT-TEX,2023-08-01,25.49,262.6,86.7,74.6,38.9,40.8,mixed_forest,NONE,93.4
KNT-TEX,2023-09-01,24.85,199.6,80.2,74.0,3.5,30.9,mixed_forest,NONE,90.2
KNT-TEX,2023-10-01,24.23,113.4,75.2,69.1,14.5,28.6,mixed_forest,NONE,94.7
KNT-TEX,2023-11-01,23.38,154.9,73.4,64.6,12.1,29.4,mixed_forest,NONE,96.1
KNT-TEX,2023-12-01,24.8,94.2,71.5,67.0,10.8,32.7,mixed_forest,NONE,96.6
KNT-TEX,2024-01-01,25.03,94.2,65.7,69.0,3.8,19.4,mixed_forest,NONE,95.2
KNT-TEX,2024-02-01,27.06,83.9,73.1,62.9,0.0,30.0,mixed_forest,NONE,96.6
KNT-TEX,2024-03-01,27.45,87.9,71.2,59.1,12.0,25.7,mixed_forest,NONE,94.2
KNT-TEX,2024-04-01,27.28,134.3,79.2,72.4,4.4,30.9,mixed_forest,NONE,89.1
KNT-TEX,2024-05-01,27.19,133.4,86.1,72.8,43.2,28.2,mixed_forest,NONE,97.8
KNT-TEX,2024-06-01,26.53,219.5,82.8,73.2,40.0,33.7,mixed_forest,NONE,96.2
KNT-TEX,2024-07-01,25.32,262.0,90.8,75.0,44.4,24.9,mixed_forest,NONE,97.8
KNT-TEX,2024-08-01,24.99,184.5,81.8,82.2,42.2,21.9,mixed_forest,NONE,96.5
KNT-TEX,2024-09-01,24.48,180.3,79.2,79.6,4.4,35.1,mixed_forest,NONE,91.0
KNT-TEX,2024-10-01,23.47,151.1,78.1,65.6,0.0,27.3,mixed_forest,NONE,95.5
KNT-TEX,2024-11-01,24.05,110.9,73.0,64.5,10.5,44.0,mixed_forest,NONE,99.6
KNT-TEX,2024-12-01,25.9,79.2,71.0,59.5,13.3,28.7,mixed_forest,NONE,92.8
KNT-TEX,2025-01-01,25.92,99.0,68.3,55.9,0.5,15.0,mixed_forest,NONE,95.9
KNT-TEX,2025-02-01,27.12,60.3,75.3,67.8,0.4,32.4,mixed_forest,NONE,100.0
KNT-TEX,2025-03-01,28.08,116.2,72.6,65.1,9.9,38.0,mixed_forest,NONE,97.2
KNT-TEX,2025-04-01,28.39,134.1,72.7,73.5,15.9,26.4,mixed_forest,NONE,96.6
KNT-TEX,2025-05-01,27.24,190.1,81.0,73.1,42.4,31.2,mixed_forest,NONE,98.2
KNT-TEX,2025-06-01,27.63,196.3,85.0,76.6,46.8,36.2,mixed_forest,NONE,92.5
KNT-TLQ,2019-01-01,26.96,5.9,66.6,75.3,47.3,0.0,mixed_forest,DRY_SPELL,94.0
KNT-TLQ,2019-02-01,26.27,81.9,68.0,84.5,42.5,0.3,mixed_forest,NONE,91.7
KNT-TLQ,2019-03-01,28.39,65.0,69.2,79.0,33.2,1.9,mixed_forest,NONE,94.5
KNT-TLQ,2019-04-01,28.43,102.1,76.6,83.0,39.7,12.7,mixed_forest,NONE,99.2
KNT-TLQ,2019-05-01,28.35,149.5,81.1,80.4,43.4,0.0,mixed_forest,NONE,100.0
KNT-TLQ,2019-06-01,26.4,220.5,85.4,86.1,27.2,0.0,mixed_forest,NONE,97.4
KNT-TLQ,2019-07-01,26.37,197.5,83.0,95.7,41.1,0.0,mixed_forest,NONE,99.1
KNT-TLQ,2019-08-01,25.81,210.5,85.4,82.7,40.0,0.0,mixed_forest,NONE,95.9
KNT-TLQ,2019-09-01,25.09,193.9,83.3,86.4,24.8,1.6,mixed_forest,NONE,96.9
KNT-TLQ,2019-10-01,24.4,108.1,82.6,80.1,39.6,4.0,mixed_forest,NONE,94.1
KNT-TLQ,2019-11-01,24.52,79.2,72.3,78.6,38.4,3.37,mixed_forest,NONE,97.4
KNT-TLQ,2019-12-01,25.51,112.8,70.4,74.1,28.1,2.73,mixed_forest,NONE,95.4
KNT-TLQ,2020-01-01,25.48,85.5,72.8,72.4,40.6,2.1,mixed_forest,NONE,97.8
KNT-TLQ,2020-02-01,26.98,69.3,72.6,79.4,39.5,0.0,mixed_forest,NONE,99.6
KNT-TLQ,2020-03-01,27.18,84.4,74.5,82.7,30.0,2.2,mixed_forest,NONE,97.3
KNT-TLQ,2020-04-01,27.16,125.8,79.9,82.9,25.9,0.0,mixed_forest,NONE,100.0
KNT-TLQ,2020-05-01,28.89,200.7,80.9,83.8,42.9,0.0,mixed_forest,NONE,99.5
KNT-TLQ,2020-06-01,26.39,192.0,84.2,88.5,32.4,0.0,mixed_forest,NONE,96.3
KNT-TLQ,2020-07-01,26.56,224.8,90.8,94.1,44.5,3.9,mixed_forest,NONE,96.8
KNT-TLQ,2020-08-01,24.97,158.8,89.2,84.6,42.7,2.6,mixed_forest,NONE,96.4
KNT-TLQ,2020-09-01,26.04,159.6,86.8,83.6,29.3,1.2,mixed_forest,NONE,97.3
KNT-TLQ,2020-10-01,24.84,93.7,79.3,83.8,26.7,5.6,mixed_forest,NONE,92.6
KNT-TLQ,2020-11-01,24.18,112.6,77.6,73.9,31.7,0.0,mixed_forest,NONE,96.8
KNT-TLQ,2020-12-01,25.51,47.7,64.5,78.5,35.7,0.0,mixed_forest,NONE,99.5
KNT-TLQ,2021-01-01,26.42,5.0,71.5,72.6,43.0,6.1,mixed_forest,DRY_SPELL,97.0
KNT-TLQ,2021-02-01,26.86,48.7,72.9,71.2,39.3,0.0,mixed_forest,NONE,98.3
KNT-TLQ,2021-03-01,27.48,90.7,72.3,77.9,35.6,9.8,mixed_forest,NONE,98.5
KNT-TLQ,2021-04-01,27.63,140.8,82.5,83.4,34.0,0.0,mixed_forest,NONE,97.1
KNT-TLQ,2021-05-01,27.66,218.9,84.6,87.1,39.2,5.0,mixed_forest,NONE,99.5
KNT-TLQ,2021-06-01,26.57,177.7,77.7,84.9,46.8,0.0,mixed_forest,NONE,97.0
KNT-TLQ,2021-07-01,27.01,179.6,89.1,95.5,28.1,0.0,mixed_forest,NONE,92.7
KNT-TLQ,2021-08-01,25.13,185.0,89.5,91.4,26.3,0.0,mixed_forest,NONE,99.2
KNT-TLQ,2021-09-01,25.53,167.2,84.1,91.1,33.8,2.1,mixed_forest,NONE,97.8
KNT-TLQ,2021-10-01,22.84,125.6,81.2,81.8,28.1,0.0,mixed_forest,NONE,95.8
KNT-TLQ,2021-11-01,26.3,77.3,75.4,73.0,45.0,0.0,mixed_forest,NONE,95.9
KNT-TLQ,2021-12-01,25.15,74.6,72.1,78.6,30.2,9.2,mixed_forest,NONE,93.4
KNT-TLQ,2022-01-01,26.72,68.5,67.6,76.0,35.7,0.0,mixed_forest,NONE,99.6
KNT-TLQ,2022-02-01,27.14,55.3,67.8,74.0,42.4,4.8,mixed_forest,NONE,93.5
KNT-TLQ,2022-03-01,29.11,82.7,73.6,78.2,29.4,0.0,mixed_forest,NONE,90.4
KNT-TLQ,2022-04-01,27.77,107.9,79.1,83.2,29.0,0.0,mixed_forest,NONE,99.0
KNT-TLQ,2022-05-01,27.95,173.5,80.8,82.9,35.6,0.0,mixed_forest,NONE,96.6
KNT-TLQ,2022-06-01,27.85,181.1,87.2,89.1,40.9,3.8,mixed_forest,NONE,96.7
KNT-TLQ,2022-07-01,26.79,166.6,83.7,87.9,34.0,0.0,mixed_forest,NONE,95.2
KNT-TLQ,2022-08-01,26.09,175.5,88.3,82.6,40.8,0.0,mixed_forest,NONE,94.9
KNT-TLQ,2022-09-01,24.99,170.8,84.0,80.7,42.9,0.0,mixed_forest,NONE,98.2
KNT-TLQ,2022-10-01,25.64,89.9,74.2,84.9,40.0,3.2,mixed_forest,NONE,99.3
KNT-TLQ,2022-11-01,24.08,71.4,70.5,79.5,38.0,4.1,mixed_forest,NONE,96.4
KNT-TLQ,2022-12-01,25.07,85.5,73.3,80.9,40.3,0.0,mixed_forest,NONE,99.3
KNT-TLQ,2023-01-01,26.29,86.2,68.2,72.2,35.9,0.0,mixed_forest,NONE,95.6
KNT-TLQ,2023-02-01,27.72,88.0,67.4,80.3,29.4,3.8,mixed_forest,NONE,100.0
KNT-TLQ,2023-03-01,27.74,127.9,75.1,69.7,39.5,6.6,mixed_forest,NONE,93.2
KNT-TLQ,2023-04-01,28.14,101.3,76.7,86.6,32.5,3.6,mixed_forest,NONE,92.9
KNT-TLQ,2023-05-01,27.46,139.5,81.2,81.5,36.9,3.1,mixed_forest,NONE,95.4
KNT-TLQ,2023-06-01,26.8,196.1,82.5,94.6,37.2,8.4,mixed_forest,NONE,97.9
KNT-TLQ,2023-07-01,27.11,175.1,83.1,88.3,33.9,0.0,mixed_forest,NONE,93.8
KNT-TLQ,2023-08-01,26.41,165.3,83.2,86.3,35.4,13.6,mixed_forest,NONE,95.6
KNT-TLQ,2023-09-01,24.32,130.0,83.3,80.2,38.9,5.4,mixed_forest,NONE,94.2
KNT-TLQ,2023-10-01,25.04,93.3,76.6,81.0,33.4,3.6,mixed_forest,NONE,96.6
KNT-TLQ,2023-11-01,25.06,86.2,72.9,79.1,27.3,2.7,mixed_forest,NONE,95.9
KNT-TLQ,2023-12-01,25.6,55.8,67.4,71.3,27.0,2.7,mixed_forest,NONE,99.2
KNT-TLQ,2024-01-01,26.3,14.8,66.4,73.1,40.8,5.7,mixed_forest,DRY_SPELL,98.4
KNT-TLQ,2024-02-01,28.82,17.3,65.2,65.6,49.5,5.1,mixed_forest,DRY_SPELL,95.5
KNT-TLQ,2024-03-01,27.62,116.1,70.5,78.2,34.5,6.5,mixed_forest,NONE,95.5
KNT-TLQ,2024-04-01,27.84,116.1,79.9,86.8,43.0,8.6,mixed_forest,NONE,98.0
KNT-TLQ,2024-05-01,27.54,172.5,78.6,88.6,33.1,2.8,mixed_forest,NONE,97.5
KNT-TLQ,2024-06-01,27.23,152.8,79.3,86.7,37.9,2.0,mixed_forest,NONE,95.5
KNT-TLQ,2024-07-01,25.19,223.8,85.6,96.0,54.7,4.7,mixed_forest,NONE,98.7
KNT-TLQ,2024-08-01,25.33,199.7,82.6,83.7,42.7,0.0,mixed_forest,NONE,95.1
KNT-TLQ,2024-09-01,24.33,180.7,76.7,84.7,34.2,0.0,mixed_forest,NONE,96.4
KNT-TLQ,2024-10-01,25.13,87.1,80.1,83.3,31.3,4.4,mixed_forest,NONE,100.0
KNT-TLQ,2024-11-01,25.69,29.0,76.8,84.6,28.7,0.0,mixed_forest,DRY_SPELL,94.7
KNT-TLQ,2024-12-01,25.98,28.4,67.9,69.0,38.5,0.0,mixed_forest,DRY_SPELL,96.7
KNT-TLQ,2025-01-01,26.32,78.8,70.3,76.7,21.9,0.6,mixed_forest,NONE,91.9
KNT-TLQ,2025-02-01,26.44,60.2,71.9,64.2,33.4,0.0,mixed_forest,NONE,97.6
KNT-TLQ,2025-03-01,27.79,74.6,72.7,82.3,45.8,0.0,mixed_forest,NONE,93.3
KNT-TLQ,2025-04-01,27.42,143.8,78.2,86.2,29.8,3.7,mixed_forest,NONE,94.1
KNT-TLQ,2025-05-01,28.13,162.3,79.1,86.6,38.5,2.9,mixed_forest,NONE,100.0
KNT-TLQ,2025-06-01,27.8,181.6,79.3,91.1,47.2,0.2,mixed_forest,NONE,98.4
KNT-UJJ,2019-01-01,24.66,79.6,70.9,39.1,26.6,22.7,mixed_forest,NONE,95.6
KNT-UJJ,2019-02-01,25.98,45.2,69.2,26.9,28.5,25.1,mixed_forest,NONE,100.0
KNT-UJJ,2019-03-01,26.23,112.4,71.0,34.9,24.4,23.0,mixed_forest,NONE,95.2
KNT-UJJ,2019-04-01,28.31,161.7,73.4,36.7,13.0,32.3,mixed_forest,NONE,94.4
KNT-UJJ,2019-05-01,27.14,188.1,74.6,40.6,16.3,36.4,mixed_forest,NONE,91.2
KNT-UJJ,2019-06-01,25.85,197.3,83.5,35.6,19.2,23.7,mixed_forest,NONE,96.7
KNT-UJJ,2019-07-01,25.41,252.6,84.5,32.9,21.9,30.5,mixed_forest,NONE,97.5
KNT-UJJ,2019-08-01,24.51,248.7,83.4,47.0,13.1,27.5,mixed_forest,NONE,97.2
KNT-UJJ,2019-09-01,23.65,175.4,86.6,32.4,28.7,28.8,mixed_forest,NONE,100.0
KNT-UJJ,2019-10-01,23.67,183.5,75.2,35.7,16.2,26.6,mixed_forest,NONE,97.0
KNT-UJJ,2019-11-01,23.88,125.0,75.3,28.1,19.2,33.3,mixed_forest,NONE,96.7
KNT-UJJ,2019-12-01,24.01,99.0,70.7,29.1,34.5,43.8,mixed_forest,NONE,95.4
KNT-UJJ,2020-01-01,25.37,91.0,66.5,26.0,20.0,25.4,mixed_forest,NONE,100.0
KNT-UJJ,2020-02-01,25.11,67.2,65.7,25.3,23.5,28.9,mixed_forest,NONE,100.0
KNT-UJJ,2020-03-01,26.13,124.6,70.9,21.5,21.4,27.5,mixed_forest,NONE,90.3
KNT-UJJ,2020-04-01,27.28,165.1,76.8,36.4,24.2,38.5,mixed_forest,NONE,95.2
KNT-UJJ,2020-05-01,27.59,237.3,81.1,37.4,16.3,33.4,mixed_forest,NONE,96.8
KNT-UJJ,2020-06-01,26.76,229.0,82.6,33.6,20.8,39.5,mixed_forest,NONE,98.5
KNT-UJJ,2020-07-01,25.68,251.4,85.5,44.7,37.4,32.4,mixed_forest,NONE,100.0
KNT-UJJ,2020-08-01,24.69,256.6,79.4,38.2,19.7,27.2,mixed_forest,NONE,95.5
KNT-UJJ,2020-09-01,23.62,228.0,76.5,35.5,16.5,24.6,mixed_forest,NONE,93.4
KNT-UJJ,2020-10-01,23.48,207.7,77.7,35.2,16.2,19.1,mixed_forest,NONE,95.3
KNT-UJJ,2020-11-01,23.74,76.8,70.3,26.8,7.7,33.3,mixed_forest,NONE,97.2
KNT-UJJ,2020-12-01,23.87,99.1,66.0,30.6,18.5,28.1,mixed_forest,NONE,97.0
KNT-UJJ,2021-01-01,25.15,42.8,67.0,27.2,14.2,14.9,mixed_forest,NONE,91.5
KNT-UJJ,2021-02-01,26.11,89.4,69.7,33.4,19.2,31.3,mixed_forest,NONE,96.2
KNT-UJJ,2021-03-01,26.43,105.0,72.0,33.1,21.7,30.4,mixed_forest,NONE,95.2
KNT-UJJ,2021-04-01,27.42,171.9,74.6,40.1,26.6,27.2,mixed_forest,NONE,100.0
KNT-UJJ,2021-05-01,28.29,261.1,79.2,39.7,27.2,35.0,mixed_forest,NONE,94.4
KNT-UJJ,2021-06-01,26.36,235.9,87.9,36.3,16.7,22.6,mixed_forest,NONE,92.7
KNT-UJJ,2021-07-01,25.14,217.6,85.1,48.5,22.2,21.1,mixed_forest,NONE,91.0
KNT-UJJ,2021-08-01,24.65,277.3,76.6,41.2,18.1,25.4,mixed_forest,NONE,96.3
KNT-UJJ,2021-09-01,25.06,186.7,78.7,34.7,18.0,20.5,mixed_forest,NONE,90.1
KNT-UJJ,2021-10-01,23.54,193.4,79.4,36.9,4.8,41.6,mixed_forest,NONE,97.2
KNT-UJJ,2021-11-01,24.19,144.9,75.1,33.3,16.7,33.4,mixed_forest,NONE,93.8
KNT-UJJ,2021-12-01,24.54,63.5,70.0,25.3,22.1,25.0,mixed_forest,NONE,98.5
KNT-UJJ,2022-01-01,25.77,75.0,67.9,27.1,14.5,29.5,mixed_forest,NONE,94.4
KNT-UJJ,2022-02-01,25.93,72.5,71.8,27.1,20.9,23.8,mixed_forest,NONE,98.9
KNT-UJJ,2022-03-01,27.27,155.2,72.5,30.3,6.6,36.9,mixed_forest,NONE,95.7
KNT-UJJ,2022-04-01,27.11,155.9,78.7,30.4,15.0,18.2,mixed_forest,NONE,97.9
KNT-UJJ,2022-05-01,26.48,217.4,79.0,38.4,19.5,25.5,mixed_forest,NONE,98.9
KNT-UJJ,2022-06-01,27.02,264.4,81.3,35.4,28.2,35.8,mixed_forest,NONE,95.4
KNT-UJJ,2022-07-01,24.85,267.8,84.7,40.5,13.6,29.5,mixed_forest,HEAVY_RAIN,93.2
KNT-UJJ,2022-08-01,25.75,257.9,79.9,38.2,26.7,39.2,mixed_forest,NONE,98.3
KNT-UJJ,2022-09-01,24.04,202.5,74.1,35.4,18.0,41.7,mixed_forest,NONE,96.6
KNT-UJJ,2022-10-01,24.81,154.4,75.3,37.1,20.6,28.6,mixed_forest,NONE,99.4
KNT-UJJ,2022-11-01,23.82,110.8,74.9,28.9,20.5,29.6,mixed_forest,NONE,92.5
KNT-UJJ,2022-12-01,25.22,74.3,72.0,29.2,20.5,37.5,mixed_forest,NONE,99.5
KNT-UJJ,2023-01-01,25.75,36.5,69.5,29.3,14.3,28.0,mixed_forest,NONE,97.2
KNT-UJJ,2023-02-01,25.87,71.5,65.5,30.3,13.0,15.7,mixed_forest,NONE,95.0
KNT-UJJ,2023-03-01,27.04,131.1,68.5,28.0,22.0,28.5,mixed_forest,NONE,99.0
KNT-UJJ,2023-04-01,27.61,144.3,76.6,30.7,20.7,26.4,mixed_forest,NONE,95.3
KNT-UJJ,2023-05-01,27.26,210.2,82.4,39.0,9.1,35.8,mixed_forest,NONE,95.2
KNT-UJJ,2023-06-01,27.16,261.0,79.5,44.0,22.8,34.8,mixed_forest,NONE,91.5
KNT-UJJ,2023-07-01,25.78,292.2,81.8,37.6,19.8,31.2,mixed_forest,NONE,90.5
KNT-UJJ,2023-08-01,24.46,215.2,75.1,38.4,19.2,32.6,mixed_forest,NONE,96.4
KNT-UJJ,2023-09-01,24.27,264.0,80.9,40.1,24.3,33.0,mixed_forest,NONE,95.6
KNT-UJJ,2023-10-01,23.61,132.6,76.0,41.5,20.8,31.2,mixed_forest,NONE,98.3
KNT-UJJ,2023-11-01,24.24,119.1,71.9,29.4,21.1,26.9,mixed_forest,NONE,98.9
KNT-UJJ,2023-12-01,25.09,120.2,66.8,24.9,22.1,28.3,mixed_forest,NONE,96.4
KNT-UJJ,2024-01-01,24.36,71.8,70.7,32.8,17.1,22.5,mixed_forest,NONE,91.1
KNT-UJJ,2024-02-01,26.2,61.0,68.9,31.0,23.6,22.7,mixed_forest,NONE,93.6
KNT-UJJ,2024-03-01,26.63,144.0,69.2,32.8,25.8,27.4,mixed_forest,NONE,98.5
KNT-UJJ,2024-04-01,27.74,129.7,71.1,28.3,20.1,32.3,mixed_forest,NONE,95.5
KNT-UJJ,2024-05-01,26.73,221.7,80.8,37.5,20.5,35.0,mixed_forest,NONE,92.4
KNT-UJJ,2024-06-01,26.12,259.5,84.2,37.2,27.5,23.1,mixed_forest,NONE,99.7
KNT-UJJ,2024-07-01,24.77,250.5,78.0,36.6,11.2,29.5,mixed_forest,NONE,95.7
KNT-UJJ,2024-08-01,24.26,243.3,85.0,32.9,21.9,36.5,mixed_forest,NONE,94.5
KNT-UJJ,2024-09-01,24.57,238.6,78.4,35.1,13.3,28.4,mixed_forest,NONE,100.0
KNT-UJJ,2024-10-01,23.96,147.8,77.7,32.3,19.1,34.7,mixed_forest,NONE,92.6
KNT-UJJ,2024-11-01,24.74,88.6,74.1,30.1,16.4,26.4,mixed_forest,NONE,94.6
KNT-UJJ,2024-12-01,24.61,61.8,66.9,30.8,21.2,29.1,mixed_forest,NONE,100.0
KNT-UJJ,2025-01-01,26.07,18.5,65.3,28.8,18.6,26.9,mixed_forest,DRY_SPELL,94.2
KNT-UJJ,2025-02-01,26.3,96.7,70.2,29.8,15.7,26.5,mixed_forest,NONE,94.8
KNT-UJJ,2025-03-01,26.73,128.5,67.9,22.3,3.5,38.6,mixed_forest,NONE,90.3
KNT-UJJ,2025-04-01,27.36,173.0,74.5,34.1,21.1,17.1,mixed_forest,NONE,93.9
KNT-UJJ,2025-05-01,27.06,191.4,77.0,34.5,9.2,36.2,mixed_forest,NONE,98.0
KNT-UJJ,2025-06-01,26.74,248.9,78.0,41.5,26.9,23.2,mixed_forest,NONE,100.0
KNT-VLB,2019-01-01,23.7,39.3,73.2,66.1,18.8,23.5,mixed_forest,NONE,88.1
KNT-VLB,2019-02-01,24.38,60.7,74.5,63.2,8.7,29.1,mixed_forest,NONE,96.4
KNT-VLB,2019-03-01,25.01,43.0,76.3,55.4,27.3,19.9,mixed_forest,NONE,95.6
KNT-VLB,2019-04-01,25.3,170.4,75.6,69.6,27.0,20.8,mixed_forest,NONE,94.9
KNT-VLB,2019-05-01,25.85,174.2,78.4,70.6,13.6,28.6,mixed_forest,NONE,97.7
KNT-VLB,2019-06-01,24.3,213.5,87.7,72.9,21.2,27.7,mixed_forest,NONE,97.7
KNT-VLB,2019-07-01,23.91,238.0,91.6,77.9,16.7,26.5,mixed_forest,NONE,96.8
KNT-VLB,2019-08-01,22.77,184.9,87.0,71.5,15.1,15.0,mixed_forest,NONE,100.0
KNT-VLB,2019-09-01,22.9,166.4,84.5,73.5,20.0,29.9,mixed_forest,NONE,94.1
KNT-VLB,2019-10-01,22.25,156.3,79.1,66.7,23.5,27.7,mixed_forest,NONE,97.0
KNT-VLB,2019-11-01,21.78,82.5,78.6,71.1,25.7,22.8,mixed_forest,NONE,100.0
KNT-VLB,2019-12-01,22.26,62.8,77.3,59.0,17.9,12.4,mixed_forest,NONE,93.6
KNT-VLB,2020-01-01,24.46,60.0,72.8,56.1,22.1,20.8,mixed_forest,NONE,97.9
KNT-VLB,2020-02-01,24.76,47.0,73.3,55.6,13.2,14.4,mixed_forest,NONE,97.1
KNT-VLB,2020-03-01,25.92,82.8,76.9,68.8,20.5,26.1,mixed_forest,NONE,92.8
KNT-VLB,2020-04-01,25.63,120.7,80.0,70.6,19.8,32.6,mixed_forest,NONE,99.0
KNT-VLB,2020-05-01,26.06,219.1,84.1,66.3,28.7,25.1,mixed_forest,NONE,99.3
KNT-VLB,2020-06-01,23.69,207.4,90.4,73.2,19.9,14.0,mixed_forest,NONE,99.2
KNT-VLB,2020-07-01,23.99,224.4,88.3,72.2,19.4,39.9,mixed_forest,NONE,94.9
KNT-VLB,2020-08-01,22.71,160.9,93.8,74.0,28.2,14.1,mixed_forest,NONE,88.6
KNT-VLB,2020-09-01,22.57,180.6,90.7,67.9,28.0,20.3,mixed_forest,NONE,98.1
KNT-VLB,2020-10-01,22.66,142.5,85.2,64.5,31.4,24.9,mixed_forest,NONE,96.0
KNT-VLB,2020-11-01,21.92,125.3,82.2,63.6,30.7,12.5,mixed_forest,NONE,96.8
KNT-VLB,2020-12-01,23.33,51.7,72.1,63.9,12.3,15.8,mixed_forest,NONE,92.5
KNT-VLB,2021-01-01,22.96,45.1,70.3,61.7,20.3,20.0,mixed_forest,NONE,94.9
KNT-VLB,2021-02-01,24.11,50.0,71.4,59.9,38.1,17.5,mixed_forest,NONE,98.6
KNT-VLB,2021-03-01,25.28,125.2,79.9,57.8,25.4,21.8,mixed_forest,NONE,95.8
KNT-VLB,2021-04-01,25.11,151.8,78.6,63.4,19.7,11.6,mixed_forest,NONE,97.9
KNT-VLB,2021-05-01,25.02,186.5,87.1,70.0,26.9,23.7,mixed_forest,NONE,95.4
KNT-VLB,2021-06-01,25.58,218.7,85.8,72.2,14.9,18.1,mixed_forest,NONE,89.2
KNT-VLB,2021-07-01,24.71,207.3,87.8,72.9,18.0,26.1,mixed_forest,NONE,95.4
KNT-VLB,2021-08-01,23.34,187.0,84.5,81.9,10.8,25.1,mixed_forest,NONE,92.9
KNT-VLB,2021-09-01,22.77,192.5,88.8,70.5,15.8,27.1,mixed_forest,NONE,92.4
